@relation InstanceResultListener

@attribute Key_Dataset {ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0}
@attribute Key_Run {1,2}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.LibSVM}
@attribute Key_Scheme_options {'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1'}
@attribute Key_Scheme_version_ID {14172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2054,45000,5000,4823,177,0,96.46,3.54,0,0.88668,0.0354,0.188149,11.164979,47.251184,3585.510369,190098,-186512.489631,0.717102,38.0196,-37.302498,3115.156422,0.623031,434501.518104,0.982802,3943,0.109312,108,0.890688,880,0.017198,69,0.97334,0.982802,0.978048,0.886957,0.936745,0.9704,0.9646,0.09111,0.90889,0.0354,0.964241,0.9646,0.964329,0.886957,0.936745,0.946121,0.943335,0.9646,135.505,10.519,134.495479,10.458151,134495.479,10458.151,6863262,29389729,3269729,96.46,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2057,45000,5000,4837,163,0,96.74,3.26,0,0.894911,0.0326,0.180555,10.281873,45.344004,3585.510369,175062,-171476.489631,0.717102,35.0124,-34.295298,3152.359559,0.630472,439690.605696,0.98679,3959,0.111336,110,0.888664,878,0.01321,53,0.972966,0.98679,0.979829,0.895516,0.937727,0.970713,0.9674,0.091946,0.908054,0.0326,0.967059,0.9674,0.967031,0.895516,0.937727,0.948851,0.947445,0.9674,167.753,14.417,162.633847,14.247436,162633.847,14247.436,6939852,29389729,3269729,96.74,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,2,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.21,45000,5000,4838,162,0,96.76,3.24,0,0.895597,0.0324,0.18,10.218794,45.204697,3585.510369,173988,-170402.489631,0.717102,34.7976,-34.080498,3155.016926,0.631003,440061.25481,0.98679,3959,0.110324,109,0.889676,879,0.01321,53,0.973206,0.98679,0.97995,0.89618,0.938233,0.970949,0.9676,0.091134,0.908866,0.0324,0.967263,0.9676,0.96724,0.89618,0.938233,0.9492,0.947788,0.9676,141.561,10.977,140.048242,10.857714,140048.242,10857.714,6906246,29389729,3269729,96.76,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2104,45000,5000,4816,184,0,96.32,3.68,0,0.881787,0.0368,0.191833,11.606532,48.17647,3585.510369,197616,-194030.489631,0.717102,39.5232,-38.806098,3096.554853,0.619311,431906.974308,0.983051,3944,0.117409,116,0.882591,872,0.016949,68,0.971429,0.983051,0.977205,0.882207,0.932821,0.968564,0.9632,0.097558,0.902442,0.0368,0.96278,0.9632,0.962851,0.882207,0.932821,0.943544,0.940885,0.9632,243.806,18.517,238.824891,18.486843,238824.891,18486.843,6837846,29389729,3269729,96.32,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2108,45000,5000,4818,182,0,96.36,3.64,0,0.882432,0.0364,0.190788,11.480374,47.913926,3585.510369,195468,-191882.489631,0.717102,39.0936,-38.376498,3101.869587,0.620374,432648.272536,0.985045,3952,0.123482,122,0.876518,866,0.014955,60,0.970054,0.985045,0.977492,0.883141,0.930782,0.967547,0.9636,0.102037,0.897963,0.0364,0.963168,0.9636,0.96315,0.883141,0.930782,0.943158,0.941202,0.9636,222.448,10.997,221.550041,10.973557,221550.041,10973.557,6890964,29389729,3269729,96.36,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,5,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2111,45000,5000,4824,176,0,96.48,3.52,0,0.885413,0.0352,0.187617,11.1019,47.117517,3585.510369,189024,-185438.489631,0.717102,37.8048,-37.087698,3117.813789,0.623563,434872.167218,0.988285,3965,0.130567,129,0.869433,859,0.011715,47,0.96849,0.988285,0.978288,0.886677,0.928859,0.966545,0.9648,0.107082,0.892918,0.0352,0.964466,0.9648,0.964216,0.886677,0.928859,0.943541,0.942681,0.9648,159.889,11.682,159.135579,11.624199,159135.579,11624.199,6909990,29389729,3269729,96.48,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,6,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2115,45000,5000,4818,182,0,96.36,3.64,0,0.88132,0.0364,0.190788,11.480374,47.913926,3585.510369,195468,-191882.489631,0.717102,39.0936,-38.376498,3101.869587,0.620374,432648.272536,0.988036,3964,0.135628,134,0.864372,854,0.011964,48,0.967301,0.988036,0.977559,0.882709,0.926204,0.965328,0.9636,0.111192,0.888808,0.0364,0.963247,0.9636,0.962965,0.882709,0.926204,0.941586,0.940631,0.9636,211.908,17.708,210.29134,17.611589,210291.34,17611.589,6893394,29389729,3269729,96.36,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,7,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2119,45000,5000,4818,182,0,96.36,3.64,0,0.883614,0.0364,0.190788,11.484269,47.932216,3583.488081,195468,-191884.511919,0.716698,39.0936,-38.376902,3099.869566,0.619974,432342.210518,0.98156,3939,0.109422,108,0.890578,879,0.01844,74,0.973314,0.98156,0.977419,0.883822,0.936069,0.970166,0.9636,0.091463,0.908537,0.0364,0.963253,0.9636,0.963358,0.883822,0.936069,0.945068,0.941802,0.9636,256.883,11.738,255.758382,11.688043,255758.382,11688.043,6820170,29389729,3269729,96.36,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,8,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2123,45000,5000,4787,213,0,95.74,4.26,0,0.861593,0.0426,0.206398,13.440381,51.853923,3583.488081,228762,-225178.511919,0.716698,45.7524,-45.035702,3017.494983,0.603499,420853.337109,0.982806,3944,0.145897,144,0.854103,843,0.017194,69,0.964775,0.982806,0.973707,0.862618,0.918455,0.961986,0.9574,0.120491,0.879509,0.0426,0.956794,0.9574,0.956756,0.862618,0.918455,0.93362,0.930771,0.9574,189.657,19.068,187.961606,18.834044,187961.606,18834.044,6800784,29389729,3269729,95.74,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,9,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2127,45000,5000,4800,200,0,96,4,0,0.871805,0.04,0.2,12.620076,50.246616,3583.488081,214800,-211216.511919,0.716698,42.96,-42.243302,3052.039163,0.610408,425671.251764,0.980065,3933,0.121581,120,0.878419,867,0.019935,80,0.970392,0.980065,0.975205,0.872092,0.929242,0.967047,0.96,0.101516,0.898484,0.04,0.959561,0.96,0.959686,0.872092,0.929242,0.939641,0.935896,0.96,267.332,11.396,264.41648,11.37374,264416.48,11373.74,6810306,29389729,3269729,96,50,?,?,?,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 4.0 -R 0.0 -N 0.5 -M 40.0 -C 4.0 -E 0.001 -P 0.1 -model /Users/andremendes -seed 1',14172,20151206.2131,45000,5000,4814,186,0,96.28,3.72,0,0.878995,0.0372,0.192873,11.73667,48.456081,3583.488081,199764,-196180.511919,0.716698,39.9528,-39.236102,3089.240587,0.617848,430859.775239,0.986544,3959,0.133739,132,0.866261,855,0.013456,54,0.967734,0.986544,0.977048,0.880129,0.926403,0.965512,0.9628,0.109995,0.890005,0.0372,0.962377,0.9628,0.962214,0.880129,0.926403,0.940973,0.939474,0.9628,179.781,13.73,178.557503,12.992214,178557.503,12992.214,6861696,29389729,3269729,96.28,50,?,?,?,?
50,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,3,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,20151206.2033,45000,5000,4822,178,0,96.44,3.56,0,0.883095,0.0356,0.18868,11.231867,47.402562,3583.488081,191172,-187588.511919,0.716698,38.2344,-37.517702,3110.498544,0.6221,433824.645796,0.990531,3975,0.141844,140,0.858156,847,0.009469,38,0.965978,0.990531,0.9781,0.885083,0.924343,0.964431,0.9644,0.115713,0.884287,0.0356,0.964218,0.9644,0.963654,0.885083,0.924343,0.941706,0.941507,0.9644,8.869,0.007,8.866375,0.006833,8866.375,6.833,13641,29389729,3269729,96.44,50,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,4,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,20151206.2034,45000,5000,4800,200,0,96,4,0,0.867593,0.04,0.2,12.620076,50.246616,3583.488081,214800,-211216.511919,0.716698,42.96,-42.243302,3052.039163,0.610408,425671.251764,0.990282,3974,0.163121,161,0.836879,826,0.009718,39,0.961064,0.990282,0.975454,0.870437,0.913581,0.959524,0.96,0.132839,0.867161,0.04,0.95985,0.96,0.958982,0.870437,0.913581,0.934222,0.933731,0.96,7.423,0.007,7.409473,0.006773,7409.473,6.773,13641,29389729,3269729,96,50,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,5,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,20151206.2034,45000,5000,4802,198,0,96.04,3.96,0,0.867757,0.0396,0.198997,12.489637,49.975673,3585.510369,212652,-209066.489631,0.717102,42.5304,-41.813298,3059.351716,0.61187,426717.886716,0.993519,3986,0.174089,172,0.825911,816,0.006481,26,0.958634,0.993519,0.975765,0.871912,0.909715,0.957621,0.9604,0.14097,0.85903,0.0396,0.960706,0.9604,0.959174,0.871912,0.909715,0.933353,0.933784,0.9604,10.146,0.006,10.128509,0.006724,10128.509,6.724,13641,29389729,3269729,96.04,50,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,6,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,20151206.2034,45000,5000,4821,179,0,96.42,3.58,0,0.882113,0.0358,0.189209,11.291137,47.51739,3585.510369,192246,-188660.489631,0.717102,38.4492,-37.732098,3109.841688,0.621968,433760.219877,0.991525,3978,0.146761,145,0.853239,843,0.008475,34,0.964831,0.991525,0.977996,0.88448,0.922382,0.963455,0.9642,0.119436,0.880564,0.0358,0.96412,0.9642,0.963379,0.88448,0.922382,0.94087,0.941009,0.9642,7.227,0.006,7.211312,0.006701,7211.312,6.701,13641,29389729,3269729,96.42,50,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,7,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,20151206.2034,45000,5000,4810,190,0,96.2,3.8,0,0.876395,0.038,0.194936,11.985005,48.955654,3585.510369,204060,-200474.489631,0.717102,40.812,-40.094898,3080.610652,0.616122,429683.079626,0.986291,3957,0.13664,135,0.86336,853,0.013709,55,0.967009,0.986291,0.976555,0.877585,0.924826,0.964752,0.962,0.112349,0.887651,0.038,0.961559,0.962,0.961386,0.877585,0.924826,0.939719,0.938172,0.962,7.426,0.007,7.335746,0.006693,7335.746,6.693,13641,29389729,3269729,96.2,50,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,8,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,20151206.2034,45000,5000,4801,199,0,96.02,3.98,0,0.874155,0.0398,0.199499,12.552716,50.101716,3585.510369,213726,-210140.489631,0.717102,42.7452,-42.028098,3056.694349,0.611339,426347.237603,0.976072,3916,0.104251,103,0.895749,885,0.023928,96,0.974372,0.976072,0.975221,0.874163,0.93591,0.970257,0.9602,0.088379,0.911621,0.0398,0.960099,0.9602,0.960147,0.874163,0.93591,0.942283,0.937077,0.9602,6.508,0.007,6.465782,0.006952,6465.782,6.952,13641,29389729,3269729,96.02,50,?
ML_FinalProject-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,9,weka.classifiers.functions.SGD,'-F 0 -L 0.01 -R 1.0E-4 -E 500 -C 0.001 -S 1',-3732968666673530290,20151206.2034,45000,5000,4805,195,0,96.1,3.9,0,0.87506,0.039,0.197484,12.3004,49.595625,3585.510369,209430,-205844.489631,0.717102,41.886,-41.168898,3067.323817,0.613465,427829.834057,0.980808,3935,0.119433,118,0.880567,870,0.019192,77,0.970886,0.980808,0.975821,0.875362,0.930687,0.967652,0.961,0.099626,0.900374,0.039,0.960572,0.961,0.960686,0.875362,0.930687,0.94096,0.937523,0.961,9.17,0.007,9.124318,0.006844,9124.318,6.844,13641,29389729,3269729,96.1,50,?
